protein,1000.0,1015.2,1030.3,1045.5,1060.6,1075.8,1090.9,1106.1,1121.2,1136.4,1151.5,1166.7,1181.8,1197.0,1212.1,1227.3,1242.4,1257.6,1272.7,1287.9,1303.0,1318.2,1333.3,1348.5,1363.6,1378.8,1393.9,1409.1,1424.2,1439.4,1454.5,1469.7,1484.8,1500.0,1515.2,1530.3,1545.5,1560.6,1575.8,1590.9,1606.1,1621.2,1636.4,1651.5,1666.7,1681.8,1697.0,1712.1,1727.3,1742.4,1757.6,1772.7,1787.9,1803.0,1818.2,1833.3,1848.5,1863.6,1878.8,1893.9,1909.1,1924.2,1939.4,1954.5,1969.7,1984.8,2000.0,2015.2,2030.3,2045.5,2060.6,2075.8,2090.9,2106.1,2121.2,2136.4,2151.5,2166.7,2181.8,2197.0,2212.1,2227.3,2242.4,2257.6,2272.7,2287.9,2303.0,2318.2,2333.3,2348.5,2363.6,2378.8,2393.9,2409.1,2424.2,2439.4,2454.5,2469.7,2484.8,2500.0
5.0,-0.011700737700427665,-0.010503297525592967,-0.009305857350758267,-0.008108417175923569,-0.00691097700108887,-0.005713536826254171,-0.004516096651419473,-0.003318656476584773,-0.0021212163017500923,-6.623271926802128e-06,0.0013420217470204504,0.0013509394897558468,0.0031492762780069546,0.004243689520206298,0.005611266374592571,0.0026295516701961234,0.0013117495495849757,0.0019530210667230777,-0.00044742280655266607,-2.1886346021840128e-05,-0.001014538278716958,-0.002720831539614315,0.0010532177800294173,0.0066055176820729675,0.007225820783889074,0.006625799623934075,0.006017410850938994,0.0038748308868725174,0.004297360068037677,-0.001569666284707033,-0.004450074926867166,-0.005777634691036268,-0.007673420936243751,-0.0098304391833174,-0.011729142010782883,-0.010618496912250738,-0.010944429097191066,-0.007276846453487494,-0.0019320069024437933,0.0026294696043121834,0.002537290895990016,0.0017103077723459254,0.004765511339176599,0.00397554694178623,0.004810409800484484,0.0046910953603777755,0.00668579670784269,0.006907909039213163,0.002047698102750928,0.0002366603062343934,-0.0004007926430276655,-0.00029655059830157454,0.0001974734263175985,0.0022164213152523204,0.0022176447424655573,0.0019473533482931042,0.0017114472066570175,0.0018231820003893895,0.0025261826421566456,0.0019778698362066718,0.001269175266306986,0.0001441531434538037,-0.003033274781599638,-0.004887561326379174,-0.0081677268616492,-0.006456734920008868,-0.00890899209956103,-0.006333371385910185,-0.00481067456821582,-0.0038414728893626255,-0.0024175873959219564,-0.0016915719857877945,0.0022522299391999926,0.004309631120756838,0.005935773621613551,0.005986978916055935,0.003917425262539255,0.002327679865013829,0.0028994971342133444,0.003342766763558871,0.0008769274929784346,0.0012629819993606557,-0.0014119505362328285,0.0020930828253248428,-0.0004221230607897126,-0.0015605046831091793,-0.0021511811919260214,-0.004182929961340093,-0.0008833680618271535,0.000495756626859533,0.0007429284665515495,-0.0010839708075843345,0.0005681091823899129,0.002220189172364141,0.0038722691623383695,0.005524349152312594,0.007176429142286823,0.008828509132261051,0.01048058912223528,0.012132669112209508
5.5,-0.011975631901223832,-0.01073160566882181,-0.00948757943641979,-0.008243553204017769,-0.006999526971615748,-0.005755500739213727,-0.004511474506811705,-0.003267448274409685,-0.0020234220420076833,-0.00243736018049488,-0.0007744284919541629,0.00015533064088909913,0.0017798397771173879,0.0009520962168402909,0.0023503881681734406,-0.0018645754803098503,-0.0016390253413124025,-0.00010974225999367884,-0.002244122812888754,-0.0006040711790527712,0.0002575135306051527,0.000570611502935265,-0.00023594851440778778,0.002969949060100385,0.0033414099696739037,0.0052151382024311545,0.006396489134194843,0.007080524782150614,0.004364098203551303,0.0017690042320631788,0.0024272576678946774,-0.002352281234614166,-0.004624631640960226,-0.006743269490311633,-0.013572569886262195,-0.01284001038683324,-0.010949400447470543,-0.00797165801872101,-0.005148294473901132,-0.0031287543298432665,-0.00039774447516830597,0.0033058352650856574,0.004754448744231821,0.007582766880279092,0.005431895533411798,0.006462469891630664,0.006207215858515618,0.00221996019664628,0.002589592443468505,0.0022477094106894387,-0.0016431757641476395,0.0005441598734008185,0.0009463286463272614,0.0026213265604180663,0.0028022170321543166,0.0025301249645934614,0.004721010315369673,0.0036085055304364115,0.002754407425852071,0.0026324597014314895,-0.0005494827140418053,-0.0024845596689785556,-0.006930807846847174,-0.009877173141279236,-0.009182650544252668,-0.010303016000961698,-0.009288900168866306,-0.004475318193193067,-0.0018437371065618633,0.0026212511525397575,0.0028398832132993084,0.005533546185633258,0.007422757912474402,0.005362623126295569,0.003766888445688236,0.00320308268848816,-0.0006205120281704661,-0.0016515231139106936,-0.003033875999006886,-0.002400692230484446,-0.0020180114217782557,-0.0024489485430242656,-0.0015354867528317231,0.0009816802138805474,0.0016774907932655516,0.0017237701474432507,0.0017080356086144046,0.0037098665884430972,-2.1550651158246635e-05,-0.0005745067021813858,0.0004213338816938233,0.0006981151018254101,-0.0006685313040475163,-0.0020351777099204375,-0.0034018241157933605,-0.0047684705216662834,-0.006135116927539205,-0.007501763333412126,-0.008868409739285047,-0.010235056145157968
6.0,0.02113828376945633,0.018151650315289362,0.015165016861122392,0.012178383406955423,0.009191749952788455,0.006205116498621486,0.0032184830444545176,0.00023184959028755073,-0.002754783863879429,-0.0033384583880648354,-0.004090342578400132,-0.004672073257251221,-0.0030832802677576094,-0.0033126128979165522,0.00024368257903740684,-0.0001409439714530579,0.0014830202669747763,0.0049947621622195,0.00216397146911052,0.0013941728560261952,0.0004365444452754585,0.0009518531322512732,0.0027731607785352226,0.00573206414791745,0.005864707092740752,0.006182149568428082,0.008386633263665285,0.008005036810050502,0.003635739562223659,-0.001180568349530133,-0.0020725255138861805,-0.004083950902149943,-0.008055755102239106,-0.010465481624271931,-0.012770026892955345,-0.012420885764969327,-0.011417395044987818,-0.007545635433086315,-0.0038814124812650494,-0.001360616350992592,0.002872936765597014,0.005011764560957002,0.006050048459299094,0.0056692304461378575,0.006795633938171353,0.008807730908429737,0.004681029671467988,0.002523424849669855,-0.000627983247284027,-0.0011260938057666191,-0.000664702349928362,-0.0007788462992977217,-0.0015241124299441456,0.0009770964999290845,-0.0010776606255452435,0.00033169018669747165,0.002933783421103616,0.0009492897485611027,0.003258674453368025,0.0036781683911285314,0.0029045651810401096,0.0005814440464718702,-0.001996358016669803,-0.004134857408589223,-0.0030722219081637577,-0.005242320205252461,-0.005327016885466681,-0.004123319361277573,-0.003322867263454857,-0.0034908554656552905,-0.0038143769055516133,-0.0002707678970082141,0.0018245669378983559,0.003412506248968628,0.006843770363567236,0.002625921469665794,0.005615131538134839,0.0021025637958016954,-4.5191058532669144e-05,-0.0012266669632513627,0.0006281379305466345,-0.0016641173796039781,-0.002061124873751074,-0.0012091877616931639,-0.0019100349412344009,-0.0007145834411614775,0.0006902091323023191,0.00018444480587620753,0.00227697387493232,0.002877672034988182,0.0030973098328862907,0.0012186036470160653,0.0016509879194396338,0.0020833721918631885,0.002515756464286743,0.002948140736710298,0.003380525009133853,0.0038129092815574073,0.004245293553980962,0.004677677826404517
6.5,-0.005876743072011815,-0.005251976949878749,-0.004627210827745682,-0.004002444705612615,-0.003377678583479549,-0.0027529124613464824,-0.0021281463392134156,-0.0015033802170803488,-0.0008786140949472851,-0.0010858269733384366,-0.0002169672824579201,-0.001273579518198181,-0.0018477704963136,-0.000998922773269191,-0.0017411771548903904,-0.0006043150524913856,-0.001077795353152243,-0.0024449061645251575,0.00023479240922765973,0.0024141604094643204,0.0025593192957465236,0.0026570990082718307,0.004861409895345942,0.004165632556603275,0.00531321807133169,0.003956217333275907,0.0051329841990133485,0.0035197872363721787,0.0015200582313408748,-3.221120063955259e-05,-0.001485525669734266,-0.002189673759056222,-0.009642106734118755,-0.010541102825221103,-0.009279762551859097,-0.010264146877899743,-0.009450280882629695,-0.006362324345553703,-0.0039674630328157216,-0.0033254904261788374,-0.0002755004979342439,0.002200533728613694,0.00584286733264932,0.007771396407371416,0.008862653188016104,0.008711534439319085,0.007397997980990127,0.003000991413088139,-5.1413497550622383e-05,0.0001722512686301086,-0.00020252569606628822,-0.0021593624781069826,0.0004982284080135898,0.0032220114824282296,0.0020373838088610418,0.0031670978322955786,0.0045631464012849,0.0039151762077061815,0.0035614403277400355,0.002239913517840947,-0.0007340575304266884,-0.004241946357001558,-0.0073662146288590025,-0.009097747640341027,-0.007530762063058055,-0.006910002470514919,-0.003816796918661885,-0.004072734728687084,0.0005749967050017873,0.0009836206871959817,0.002079812698558557,0.0012093660539718495,0.0001648218223670346,-0.0008242101166297602,-0.0019515609145516546,-0.0015639917635787304,-0.0014380970363960946,-0.0007784598275492275,0.0005426122937646242,0.004651342453395999,0.006494164338885091,0.004966577744730799,0.003585189823008818,0.001898407084393306,0.0014327781786264938,0.0026519848654890975,0.0030031271952755227,-0.0018666015919756116,-0.00447410053241462,-0.0029193863023278914,-0.0035008180430120663,-0.00014839338705037106,0.002077048636331555,0.004302490659713446,0.006527932683095334,0.008753374706477225,0.010978816729859116,0.013204258753241004,0.015429700776622899,0.017655142800004787
7.0,-0.018399793204198774,-0.016135217163824836,-0.013870641123450895,-0.011606065083076957,-0.009341489042703018,-0.0070769130023290786,-0.004812336961955141,-0.0025477609215812,-0.00028318488120727785,0.0007406557359065959,0.002028397766211479,0.0010980636352043698,0.002207415450721832,0.002987987644331346,-0.0001564840754510726,0.0005293301951397687,-8.608312128513887e-05,-0.00016742974232625447,-0.0034306605552459762,-0.004699831239857781,-0.0031160173170099847,-0.0033143080179705783,-0.0020310974330541316,-0.001088003542300044,0.003246437512220573,0.005070385207156445,0.008338355104997103,0.007603052355209023,0.00939950439139437,0.00449346467018865,-0.0005407295369454328,-0.0009184533547561234,-0.005403843049965067,-0.008952751286572061,-0.014487367794970415,-0.012973012634057264,-0.013364136274551594,-0.010782686765432675,-0.0039374697116247945,-0.0017867458203315867,0.00283682902405976,0.005181839487017002,0.007258178129379482,0.008320062495581051,0.007595009520290092,0.005505170474137016,0.004608320392738759,0.003413972963643869,0.0001513842716427266,-0.0018375732516485365,-0.002793533142220494,-0.0015542576136364531,0.0031911415534021104,0.005897480054222989,0.004658646912780111,0.00401397944286554,0.00398689126118973,0.0031162662788561113,0.0037836598668346292,0.003070117055645411,-0.0008872326936796241,-0.0023098835026683483,-0.00695423937145143,-0.011394872797498365,-0.012611806007404813,-0.010104607334398323,-0.00567576377382927,-0.003216666887808299,0.00237010104079609,0.001431296469116064,0.005189937854813499,0.006697520671039928,0.005436464050571854,0.003689175996253931,0.001677330717470317,0.0007110068745521687,-0.0023352814576987155,-0.0048765051376649165,-0.006544683854388578,-0.006584159656574098,-0.00031251778336608034,0.004324533471158254,0.004290726126413151,0.004924196685298444,0.005653160186406998,0.004419685242870676,0.006232803072864328,0.002289022835534364,-0.001984419330032409,-0.0036943759266694987,-0.004867032430328572,-0.004910793324005383,-0.006260970686007413,-0.007611148048009453,-0.008961325410011493,-0.01031150277201353,-0.01166168013401557,-0.01301185749601761,-0.014362034858019651,-0.01571221222002169
7.5,0.010289426885978717,0.009516310849116647,0.008743194812254579,0.007970078775392509,0.007196962738530439,0.0064238467016683705,0.005650730664806302,0.004877614627944232,0.004104498591082159,0.0021657540169325497,-0.0002670528226374272,0.0016813127890044823,-0.0016337796481080734,-0.0006749621692631776,-0.00137216089204221,-0.0003646952230994503,-0.0004918770204926665,-0.0024841149268460625,-0.002487186233123019,-0.0016010784398089468,-0.00047476248289933,-0.00065819490175161,0.005002869633772642,0.006512100012154836,0.007379634373889634,0.005939090606315958,0.006429340713748906,0.005811841779188951,0.002426006760437577,0.002402469241728218,0.0009455741570693187,-0.0013881298324590462,-0.006807535572376334,-0.011758573547672378,-0.011501989841437731,-0.008752579529348546,-0.011012356294543117,-0.009510282636484606,-0.0034155926811354122,-0.0033594899034639567,0.0002703541277883914,0.0008533664459780179,0.00368388771221965,0.005404617520031653,0.00715721560106658,0.008012471825431472,0.007665488188752486,0.0035486621190592444,0.00022159861543340903,-0.0015971165031329684,5.168278267027662e-05,-0.0012798059853796999,-0.0012722187262689446,0.0046702106458396935,0.006515313305674154,0.004695691856334833,0.005169709296880822,0.0025568395591110144,-0.00036894414623996584,-0.0021402002148335868,-0.004046338763107213,-0.005432373541377159,-0.007480972922754153,-0.007161001102630715,-0.007046302143641122,-0.00633976712815818,-0.0033016143778415823,-0.0037058434724224956,0.0013621470136158144,0.004062515333770859,0.0013798985282106498,0.0026557089970583193,0.0036311222408151062,0.0011621467202198102,0.0011949764973603044,0.004565509588781118,0.003631576202950718,0.003823334840507446,0.0011945902844179273,0.00023920559815369773,-0.0008999287365489394,-0.0027820602809267726,-0.002620576737460991,-0.00443688243530846,-0.0009500643204887055,-0.0003140744341606095,0.00015413746012248736,0.0016965428909218871,0.0007089637296206468,-7.582334175007879e-05,0.0011457513197558177,0.0021149047714402475,6.09969273824007e-05,-0.001992910916675441,-0.0040468187607332826,-0.006100726604791121,-0.008154634448848959,-0.0102085422929068,-0.012262450136964642,-0.01431635798102248
8.0,-0.0010842812294647973,-0.0007511306959356333,-0.0004179801624064692,-8.482962887730507e-05,0.00024832090465185886,0.0005814714381810228,0.0009146219717101872,0.001247772505239351,0.001580923038768521,0.0014100438425139212,0.0030354961426905056,0.0022564387011582143,-0.0004947914565431224,-0.0006477410993725383,-0.0017238786971715582,-0.000942957566483155,0.0008062572940218601,0.0014335700995123518,-0.0017615822846677245,-0.002695199221277292,-0.0023150988144897376,-0.0010369013446237755,0.0022875568258317134,0.004092924865346256,0.005099076674778555,0.00528873427649334,0.0036535910931383385,0.0014521078849114091,0.00235693894673065,0.003362159095733227,0.0014603624964719761,-0.0020570335505049,-0.007052826404896732,-0.009461917917998986,-0.010868549719725324,-0.011175090034417474,-0.00904567264604294,-0.005738924609014869,-0.005073670854343709,-0.000195502852616233,0.0002387662819305688,0.003006859545354479,0.0064780965651637205,0.008757536645910707,0.009764256914199795,0.00629520432138787,0.006785467781822244,0.004434060042232258,0.0014069618837085508,0.0006400052212622697,-0.002619683504092923,-0.004223044922216444,-0.0022011497462675837,-0.0018174804920986169,-0.001155935386510364,0.002153122625697019,0.002512276223839349,0.004072275359612916,0.0038302067604779905,0.0034484947461059876,-0.0016101016510215622,-0.0001582218634563516,0.0003611497874013662,-0.006918440117373295,-0.008074231226709559,-0.008229757260605352,-0.008422611176885017,-0.006916752526191937,-0.004299049622752271,0.00016117546666939188,0.0030094879093367014,0.005038302281761222,0.00643185041780287,0.005773071188602014,0.004903154836096026,0.005220627188899929,0.0004437288052658618,0.0027680254935584427,-0.001357228200292675,-0.004264744393448115,-0.0017427354128434214,-0.0014903172921812893,-0.0020773178388890975,0.0007438577544278159,0.0005626222576102825,0.003548504691573034,0.002717968030905127,0.0012685589745420108,-0.00021718910480969522,-0.003195314302124915,-0.001049226162388086,-0.0008150772084515295,-0.0006852308787540953,-0.0005553845490566861,-0.0004255382193592771,-0.0002956918896618681,-0.00016584555996445888,-3.5999230267049886e-05,9.384709943035933e-05,0.00022369342912776833
8.5,0.008751112817414109,0.007749792120983404,0.006748471424552698,0.005747150728121993,0.004745830031691288,0.003744509335260583,0.0027431886388298776,0.001741867942399172,0.0007405472459684568,0.0004245825607647278,-0.002602108286122968,-0.003139707873358084,-0.0020033533740397205,-0.0022321577124474676,-0.003826136513244153,-0.00025409354602204913,-0.0014883326131843455,0.0016395441418420326,0.0004422825969866862,0.0009590347149303589,0.0007166616151842338,0.0010925905797718148,0.004676009174466837,0.006171672112561583,0.006715021991145535,0.004839430498257491,0.005455486537670671,0.004964694386929343,0.0031786373743148966,0.0011167382166423975,0.0019486465665069317,0.001712458849698964,-0.0071022742332834034,-0.012438864270257352,-0.014590759646684479,-0.014535727361475036,-0.012998446155346626,-0.01033162405575824,-0.004339548253125812,-0.003377154209539577,-0.0002862605884796157,0.0005141772208152977,0.004979090795348204,0.005645184667544224,0.0068903196631010955,0.009770854111671827,0.007829327686312964,0.007199078111665376,0.001962510505694794,0.0027039910098864105,0.0020371266912849236,0.0027426672837966987,0.0030625317467258203,0.0026728934009141864,0.005482484324013241,0.002812419161707387,0.002269789361421533,-0.0008708687421845416,-0.0017795342797710407,-0.0009328048071203451,-0.002089549742232643,-6.041106726655324e-05,-0.003986457283260067,-0.005590570217817845,-0.009086161388121036,-0.009140517483760954,-0.008344938147671179,-0.007207478653108215,-0.005039957059626853,-0.002117151925168221,0.0006692330889580909,0.0008032311148365636,0.003024381320303606,0.0017610967218826459,0.0047868294193981285,0.006874841952562381,0.005598012644368678,0.006792699757176876,0.0033610526476756525,0.0022088642684930347,0.0019920666268170035,-0.001195199216732886,-0.00224152009101369,-0.003611493551121992,-0.0020725695672023543,-0.0027235268351871594,-0.002949082431303785,-0.0006371171923776273,-0.0008392485055860738,0.00013027464892080218,0.0023309173036016647,0.0027107833793942274,0.0026725670620688213,0.0026343507447434042,0.0025961344274179872,0.00255791811009257,0.002519701792767153,0.002481485475441736,0.002443269158116319,0.002405052840790902
9.0,0.013900452141775176,0.012212304130838757,0.01052415611990234,0.008836008108965922,0.007147860098029504,0.005459712087093085,0.0037715640761566676,0.0020834160652202505,0.0003952680542838212,-0.0001969522999737735,-0.0002751006958850617,-7.476780853058612e-06,-0.0009704229659264936,0.0005319839481904686,0.0025239740298998864,0.00043307081670983065,-0.00036288719522900754,-0.0010550312858018072,0.0006568735760992487,-0.0007147137537837321,-0.0008871307775803784,-0.002903049901271215,-0.0012699688568137846,-0.0008409978705089961,0.0022876970764544972,0.0034900692120404635,0.004169642383335505,0.005462689034948138,0.006215750635352292,0.005384793361627574,0.004427521962146647,4.565689462148609e-06,-0.0041905772466747215,-0.005849792204465751,-0.010713230793294436,-0.012943026480012196,-0.011815211165562481,-0.00896088633399452,-0.005119731352935872,-0.00043410121607341014,0.0001329299485464848,0.0016649441199992222,0.00334370282549621,0.004393002230545081,0.004808261059851479,0.0047367834811740585,0.006664835517368671,0.002620955782166005,-0.001163236252732857,-0.0002110775773604221,-0.001460697113191042,0.0011439088549949402,0.0035021974313174647,0.0034965136341752814,0.006129678904509444,0.007946246062034363,0.002880908928947122,0.0014370172782758178,0.0007458102947494934,0.00025790637917711724,0.0001943175829343287,0.0018294730512541917,-0.0036760733288935792,-0.009332046300745923,-0.011771591937526164,-0.01118309047746549,-0.009981984013604301,-0.004483500126130278,-0.0024397185757156284,-0.0008303807977578272,0.0030518716579966843,0.004499386858463534,0.005796002841336996,0.005550651790833179,0.005387148474702638,0.005960529895516906,0.0052012286004121475,0.0043323490110936756,-0.001357421515070829,-0.003608766451441635,-0.003471024724949961,-0.0015216697102572712,-0.00024472236095421027,0.00018344763523153208,-0.0011390229850959856,0.00031996763240217836,0.0012397908670650128,0.0017286395066560094,3.7823927244310176e-05,-0.003104060483509457,-0.001309521531393805,-0.0013521629514428174,-0.0028842419393491463,-0.004416320927255472,-0.005948399915161797,-0.0074804789030681225,-0.009012557890974448,-0.010544636878880773,-0.012076715866787099,-0.013608794854693424
